episode,step,reward,score,length,epsilon,loss
1139,36582,1.7544921874999995,0,32,0.652471,0.0005067285965196788
1140,36612,1.7292968749999997,0,30,0.6521859999999999,0.0002852447796612978
1141,36645,1.9637695312500005,0,33,0.6518725000000001,0.00046611609286628664
1142,36674,1.6378906250000003,0,29,0.651597,0.00042315470636822283
1143,36706,1.8940429687500004,0,32,0.651293,0.0005884171696379781
1144,36737,1.7849609375000002,0,31,0.6509985,0.00029224579338915646
1145,36776,2.2632812500000012,0,39,0.650628,0.00026731030084192753
1146,36806,1.7097656249999997,0,30,0.650343,0.0006219398928806186
1147,36837,1.6658203125000002,0,31,0.6500485,0.001642235554754734
1148,36868,1.6282226562499997,0,31,0.6497539999999999,0.00027199910255149007
1149,36898,1.5644531250000009,0,30,0.6494690000000001,0.001226075692102313
1150,36929,1.7310546875000004,0,31,0.6491745,0.000335035496391356
1151,36958,1.4697265625,0,29,0.648899,0.00019970489665865898
1152,36989,1.62978515625,0,31,0.6486045,0.0014185053296387196
1153,37018,1.6235351562500004,0,29,0.6483289999999999,0.002591285388916731
1154,37049,1.6889648437500004,0,31,0.6480345000000001,0.0005607912316918373
1155,37087,2.1537109375000005,0,38,0.6476735,0.007165425922721624
1156,37119,1.7117187500000006,0,32,0.6473694999999999,0.0006360063562169671
1157,37151,1.7760742187500003,0,32,0.6470655000000001,0.0004229774058330804
1158,37184,1.8570312500000004,0,33,0.646752,0.0019726029131561518
1159,37214,1.6791992187500004,0,30,0.646467,0.00205806246958673
1160,37245,1.6731445312500002,0,31,0.6461725,0.00127275544218719
1161,37278,1.7949218750000004,0,33,0.645859,0.00028207412105984986
1162,37310,1.7675781250000004,0,32,0.6455550000000001,0.00053442019270733
1163,37354,3.0264648437500004,0,44,0.6451370000000001,0.0007537399069406092
1164,37384,1.5897460937500005,0,30,0.644852,0.0002589478390291333
1165,37417,2.0108398437500012,0,33,0.6445385,0.000780608388595283
1166,37460,2.56318359375,0,43,0.6441300000000001,0.0006730400491505861
1167,37492,1.6623046874999998,0,32,0.643826,0.006717325188219547
1168,37523,1.7774414062500004,0,31,0.6435315,0.001233497867360711
1169,37554,1.7207031250000009,0,31,0.6432370000000001,0.019751034677028656
1170,37586,1.88134765625,0,32,0.642933,0.0005412465543486178
1171,37624,2.4592773437499997,0,38,0.6425719999999999,0.0013446619268506765
1172,37658,2.0987304687500004,0,34,0.6422490000000001,0.0020218684803694487
1173,37691,1.975292968749999,0,33,0.6419355,0.019919859245419502
1174,37723,1.9202148437500002,0,32,0.6416315,0.000711581320501864
1175,37755,1.7633789062500003,0,32,0.6413275,0.0007119899382814765
1176,37788,1.7901367187500004,0,33,0.641014,0.0005382258677855134
1177,37819,1.8099609374999996,0,31,0.6407195,0.000649880210403353
1178,37850,1.6879882812500004,0,31,0.640425,0.0009769173339009285
1179,37883,1.9516601562500004,0,33,0.6401114999999999,0.0004901905194856226
1180,37913,1.6770507812500006,0,30,0.6398265000000001,0.0008250439423136413
1181,37944,1.722265625,0,31,0.639532,0.0016349040670320392
1182,37979,2.09345703125,0,35,0.6391994999999999,0.0003249651344958693
1183,38010,1.7833984374999998,0,31,0.6389050000000001,0.001477567944675684
1184,38047,2.1106445312500006,0,37,0.6385535,0.0004084912361577153
1185,38077,1.52978515625,0,30,0.6382685,0.0004381491453386843
1186,38111,2.1009765625000005,0,34,0.6379455,0.0005735560553148389
1187,38140,1.5232421875000002,0,29,0.63767,0.0005441737594082952
1188,38172,1.9207031249999997,0,32,0.637366,0.0002992272493429482
1189,38215,2.951953125,0,43,0.6369575000000001,0.0005790999857708812
1190,38246,1.6670898437500004,0,31,0.636663,0.00016013615822885185
1191,38277,1.7833984374999998,0,31,0.6363685,0.0006565868388861418
1192,38308,1.8126953125000007,0,31,0.636074,0.0007910203421488404
1193,38345,2.3645507812499997,0,37,0.6357225,0.0008535854867659509
1194,38376,1.6876953125000003,0,31,0.6354280000000001,0.00040080095641314983
1195,38406,1.7008789062500003,0,30,0.635143,0.0010239561088383198
1196,38437,1.6399414062500002,0,31,0.6348485,0.001159544801339507
1197,38467,1.7126953125000002,0,30,0.6345635000000001,0.0015419343253597617
1198,38496,1.46494140625,0,29,0.634288,0.0003609160194173455
1199,38525,1.4517578125,0,29,0.6340125000000001,0.006485507823526859
1200,38557,1.8490234375000005,0,32,0.6337085,0.0013651750050485134
1201,38589,1.8874999999999997,0,32,0.6334044999999999,0.0009601995698176324
1202,38621,1.8176757812500002,0,32,0.6331005000000001,0.0004115464980714023
1203,38655,1.9473632812499995,0,34,0.6327775,0.0006907063070684671
1204,38685,1.7307617187499997,0,30,0.6324925,0.00032933836337178946
1205,38717,1.86123046875,0,32,0.6321885,0.0023687896318733692
1206,38751,2.0865234375000004,0,34,0.6318655,0.0004832814447581768
1207,38785,2.0564453125,0,34,0.6315425000000001,0.0017277186270803213
1208,38817,1.688867187500001,0,32,0.6312385,0.0007150000310502946
1209,38849,1.9182617187500002,0,32,0.6309345,0.0004074364551343024
1210,38885,2.0080078125,0,36,0.6305925000000001,0.0003997480380348861
1211,38915,1.7301757812499998,0,30,0.6303075,0.0004702058795373887
1212,38945,1.6145507812500002,0,30,0.6300224999999999,0.00025548465782776475
1213,38978,1.935742187499999,0,33,0.6297090000000001,0.0007712555234320462
1214,39009,1.7078125000000006,0,31,0.6294145,0.002690992783755064
1215,39039,1.6652343750000003,0,30,0.6291295,0.0013932341244071722
1216,39070,1.6004882812500005,0,31,0.628835,0.0009468613425269723
1217,39101,1.6728515624999996,0,31,0.6285405,0.0003101471811532974
1218,39131,1.6411132812500004,0,30,0.6282555000000001,0.0013117704074829817
1219,39162,1.8097656250000003,0,31,0.627961,0.0008503332501277328
1220,39192,1.5517578125000009,0,30,0.627676,0.044215016067028046
1221,39223,1.8312500000000003,0,31,0.6273815,0.0017102969577535987
1222,39256,1.9486328125,0,33,0.627068,0.0003543794446159154
1223,39287,1.7266601562500004,0,31,0.6267735000000001,0.0013631659094244242
1224,39317,1.6111328125000002,0,30,0.6264885,0.0013581281527876854
1225,39353,2.225292968750001,0,36,0.6261465,0.0008857299108058214
1226,39382,1.4290039062500002,0,29,0.6258710000000001,0.00040599197382107377
1227,39414,1.8773437500000005,0,32,0.625567,0.0004634367651306093
1228,39447,1.9136718750000004,0,33,0.6252535,0.0005852295435033739
1229,39481,2.1015624999999996,0,34,0.6249305,0.0005705952062271535
1230,39511,1.57216796875,0,30,0.6246455,0.000597569509409368
1231,39540,1.6300781249999998,0,29,0.6243700000000001,0.0008214980480261147
1232,39569,1.5050781250000003,0,29,0.6240945,0.0005804150132462382
1233,39598,1.6179687500000002,0,29,0.623819,0.0005550379864871502
1234,39630,1.86435546875,0,32,0.623515,0.0007945687393657863
1235,39660,1.6957031249999996,0,30,0.62323,0.0006305586430244148
1236,39690,1.6027343749999998,0,30,0.6229450000000001,0.0002767671539913863
1237,39720,1.5859374999999996,0,30,0.62266,0.000272929115453735
1238,39751,1.6086914062499993,0,31,0.6223655,0.003283336292952299
1239,39783,1.7400390625000006,0,32,0.6220615,0.0004876406746916473
1240,39813,1.69833984375,0,30,0.6217765,0.0004148961161263287
1241,39844,1.8250976562500005,0,31,0.621482,0.0006205717800185084
1242,39876,1.85556640625,0,32,0.621178,0.0004679556586779654
1243,39908,1.6744140625000004,0,32,0.620874,0.0004881851782556623
1244,39948,2.4345703125,0,40,0.620494,0.0007318267598748207
1245,39980,1.689453125,0,32,0.62019,0.0007725810864940286
1246,40011,1.8223632812499995,0,31,0.6198954999999999,0.00197633751668036
1247,40048,2.1966796875000005,0,37,0.6195440000000001,0.0011197186540812254
1248,40091,2.9260742187499997,0,43,0.6191355000000001,0.0008707764209248126
1249,40123,1.7528320312500005,0,32,0.6188315,0.0005877839284949005
1250,40156,1.8583007812499992,0,33,0.6185180000000001,0.0017386674880981445
1251,40191,2.11015625,0,35,0.6181855,0.0011273170821368694
1252,40222,1.8205078125000003,0,31,0.617891,0.0007677755202166736
1253,40251,1.5087890625,0,29,0.6176155000000001,0.0013552114833146334
1254,40293,2.6906250000000016,0,42,0.6172165000000001,0.0020326585508883
1255,40323,1.7275390625,0,30,0.6169315,0.0007021540659479797
1256,40356,1.9290039062500002,0,33,0.6166180000000001,0.0003624380624387413
1257,40388,1.7766601562499997,0,32,0.616314,0.0005695052677765489
1258,40420,1.6874023437499996,0,32,0.61601,0.0008237460860982537
1259,40451,1.72275390625,0,31,0.6157155000000001,0.006445528939366341
1260,40484,1.9768554687500002,0,33,0.615402,0.00035684771137312055
1261,40515,1.6139648437500003,0,31,0.6151075,0.0009681983501650393
1262,40547,1.9194335937499996,0,32,0.6148035000000001,0.0010744738392531872
1263,40579,1.85244140625,0,32,0.6144995,0.0016713530058041215
1264,40608,1.5917968749999996,0,29,0.6142240000000001,0.001251325593329966
1265,40649,2.534472656249999,0,41,0.6138345000000001,0.000496621010825038
1266,40681,1.683398437500001,0,32,0.6135305,0.0007741404115222394
1267,40711,1.7325195312499995,0,30,0.6132455,0.0005231037503108382
1268,40743,1.8632812500000004,0,32,0.6129415,0.001478933496400714
1269,40773,1.6443359374999997,0,30,0.6126565,0.0008402094827033579
1270,40805,1.66103515625,0,32,0.6123525000000001,0.0009347739396616817
1271,40842,2.3705078124999996,0,37,0.612001,0.0004676029784604907
1272,40873,1.8216796875000005,0,31,0.6117065,0.00044406112283468246
1273,40905,1.9025390624999998,0,32,0.6114025000000001,0.0009201349457725883
1274,40937,1.7916015625000004,0,32,0.6110985,0.0002750784042291343
1275,40968,1.726464843750001,0,31,0.610804,0.001050860621035099
1276,40999,1.5980468750000005,0,31,0.6105095,0.0008934134966693819
1277,41032,1.9290039062500002,0,33,0.610196,0.0007315963739529252
1278,41061,1.5783203125000007,0,29,0.6099205000000001,0.0011542132124304771
1279,41092,1.7987304687500005,0,31,0.609626,0.0009878999553620815
1280,41122,1.6147460937500004,0,30,0.609341,0.0004001707420684397
1281,41152,1.57578125,0,30,0.609056,0.0002213562256656587
1282,41182,1.5713867187499995,0,30,0.608771,0.0003945264033973217
1283,41214,1.87607421875,0,32,0.6084670000000001,0.00027345604030415416
1284,41243,1.60986328125,0,29,0.6081915,0.00039432989433407784
1285,41280,2.1131835937500005,0,37,0.6078399999999999,0.0007010397384874523
1286,41314,2.107421875,0,34,0.6075170000000001,0.000845104455947876
1287,41351,2.2988281250000004,0,37,0.6071655,0.0014765365049242973
1288,41381,1.5435546875000004,0,30,0.6068804999999999,0.0011251504765823483
1289,41413,1.8920898437500004,0,32,0.6065765000000001,0.0003208352136425674
1290,41444,1.7023437500000003,0,31,0.606282,0.0005725337541662157
1291,41478,1.8670898437499988,0,34,0.605959,0.00026025736588053405
1292,41507,1.6185546875,0,29,0.6056835,0.0003483474429231137
1293,41542,1.9791015625000004,0,35,0.605351,0.001088261604309082
1294,41574,1.9249999999999998,0,32,0.605047,0.0004448678810149431
1295,41608,1.9082031249999996,0,34,0.604724,0.000684862257912755
1296,41641,1.9949218750000006,0,33,0.6044105,0.00027291651349514723
1297,41673,1.8948242187500002,0,32,0.6041065000000001,0.00036956797703169286
1298,41704,1.8209960937499998,0,31,0.603812,0.00017587591719347984
1299,41734,1.6271484374999998,0,30,0.603527,0.00022467973758466542
1300,41767,2.0045898437500003,0,33,0.6032135000000001,0.0001296343543799594
1301,41798,1.5902343749999992,0,31,0.602919,0.012043749913573265
1302,41831,1.90615234375,0,33,0.6026055,0.0003692333120852709
1303,41861,1.6080078124999995,0,30,0.6023205,0.0001629354082979262
1304,41898,2.2666992187500004,0,37,0.601969,0.0005694229039363563
1305,41928,1.6557617187499996,0,30,0.6016840000000001,0.00019851134857162833
1306,41958,1.6129882812500003,0,30,0.601399,0.0003437975829001516
1307,41991,1.9403320312499988,0,33,0.6010854999999999,0.000246725685428828
1308,42021,1.69345703125,0,30,0.6008005000000001,0.0007547249551862478
1309,42053,1.7236328125,0,32,0.6004965,0.0008950889459811151
1310,42084,1.7766601562500002,0,31,0.600202,0.0005628243088722229
1311,42114,1.7036132812500004,0,30,0.599917,0.0005681407637894154
1312,42144,1.70751953125,0,30,0.599632,0.00036281999200582504
1313,42174,1.7257812500000007,0,30,0.5993470000000001,0.0006535493303090334
1314,42205,1.5763671874999998,0,31,0.5990525,0.0006287002470344305
1315,42235,1.6164062499999998,0,30,0.5987675,0.0008024778799153864
1316,42267,1.7229492187499997,0,32,0.5984635,0.000662388454657048
1317,42298,1.6104492187500004,0,31,0.598169,0.0002477211528457701
1318,42331,2.0117187500000004,0,33,0.5978555,0.00012958221486769617
1319,42364,1.8600585937500003,0,33,0.597542,0.0005253125564195216
1320,42401,2.3389648437500004,0,37,0.5971905,0.00037673398037441075
1321,42432,1.6726562499999997,0,31,0.5968960000000001,0.0008944232249632478
1322,42474,2.8462890625000017,0,42,0.596497,0.000934072129894048
1323,42507,2.009765625,0,33,0.5961835,0.0003122215857729316
1324,42540,1.9172851562499988,0,33,0.59587,0.00041975543717853725
1325,42573,1.9900390625000002,0,33,0.5955565,0.0002563964226283133
1326,42604,1.8265625,0,31,0.5952620000000001,0.0005378667265176773
1327,42642,2.3546875000000007,0,38,0.594901,0.00354049913585186
1328,42676,1.911035156250001,0,34,0.594578,0.00077559903729707
1329,42709,1.96875,0,33,0.5942645,0.0008782811928540468
1330,42740,1.8076171875000013,0,31,0.59397,0.00040454455302096903
1331,42769,1.553125,0,29,0.5936945,0.0002463209966663271
1332,42807,2.4129882812500005,0,38,0.5933335,0.00022025735233910382
1333,42837,1.63466796875,0,30,0.5930485000000001,0.0001902108924696222
1334,42866,1.4869140625,0,29,0.592773,0.0002585543552413583
1335,42899,1.7384765625000003,0,33,0.5924595,0.004784385208040476
1336,42929,1.6946289062500002,0,30,0.5921745,0.0006191705469973385
1337,42960,1.7793945312500008,0,31,0.59188,0.0005191466771066189
1338,43014,3.7193359375000012,0,54,0.591367,0.0004918135236948729
1339,43045,1.7966796875000002,0,31,0.5910725,0.01007060892879963
1340,43077,1.7729492187499996,0,32,0.5907685,0.0008207344217225909
1341,43109,1.9079101562499998,0,32,0.5904645000000001,0.0002327410620637238
1342,43140,1.7017578125,0,31,0.5901700000000001,0.000466915313154459
1343,43169,1.5357421875,0,29,0.5898945,0.0016283264849334955
1344,43199,1.7151367187500006,0,30,0.5896095,0.0003857476112898439
1345,43230,1.7106445312500007,0,31,0.589315,0.00033688638359308243
1346,43260,1.5849609375,0,30,0.58903,0.0004763978358823806
1347,43290,1.7236328125000009,0,30,0.5887450000000001,0.0004372662224341184
1348,43321,1.8087890624999998,0,31,0.5884505,0.0006487481878139079
1349,43361,2.420898437499999,0,40,0.5880704999999999,0.0004242871073074639
1350,43392,1.6702148437499993,0,31,0.5877760000000001,0.0009745851275511086
1351,43421,1.4629882812500004,0,29,0.5875005,0.0012491170782595873
1352,43454,1.8388671875,0,33,0.587187,0.00120544561650604
1353,43485,1.6103515625,0,31,0.5868925,0.0003673486935440451
1354,43515,1.691796875,0,30,0.5866075000000001,0.0004087842535227537
1355,43546,1.64072265625,0,31,0.5863130000000001,0.0004258862463757396
1356,43577,1.800390624999999,0,31,0.5860185,0.00038480301736854017
1357,43607,1.7277343749999998,0,30,0.5857335,0.001043475465849042
1358,43636,1.6333984374999995,0,29,0.585458,0.00046556262532249093
1359,43666,1.5462890624999996,0,30,0.5851729999999999,0.0008062307606451213
1360,43699,1.9887695312500004,0,33,0.5848595000000001,0.0009964104974642396
1361,43730,1.8193359375,0,31,0.584565,0.0005834713811054826
1362,43759,1.5267578125,0,29,0.5842895,0.0006383273284882307
1363,43788,1.5792968750000003,0,29,0.584014,0.000604824279434979
1364,43825,2.08271484375,0,37,0.5836625,0.00030387984588742256
1365,43857,1.92197265625,0,32,0.5833585,0.0008406477281823754
1366,43888,1.7533203124999996,0,31,0.583064,0.0015478801215067506
1367,43924,2.2552734375000005,0,36,0.582722,0.00023172196233645082
1368,43953,1.5681640624999997,0,29,0.5824465000000001,0.0009474495891481638
1369,43983,1.6115234374999998,0,30,0.5821615,0.0006181574426591396
1370,44015,1.91396484375,0,32,0.5818575,0.0006038291612640023
1371,44051,2.300585937500001,0,36,0.5815155000000001,0.0003087019722443074
1372,44081,1.6013671875000006,0,30,0.5812305,0.00042311387369409204
1373,44111,1.7224609375000002,0,30,0.5809455,0.000710159249138087
1374,44143,1.884374999999999,0,32,0.5806415,0.03301665931940079
1375,44176,1.9803710937500005,0,33,0.580328,0.0002070212794933468
1376,44207,1.5992187499999995,0,31,0.5800335,0.0005462946137413383
1377,44237,1.6311523437499997,0,30,0.5797485,0.0005816605407744646
1378,44268,1.822265625,0,31,0.579454,0.0007068521808832884
1379,44296,1.4810546875,0,28,0.579188,0.00035967552685178816
1380,44334,2.460742187500001,0,38,0.578827,0.0014224722981452942
1381,44366,1.6990234375000002,0,32,0.578523,0.0019206292927265167
1382,44397,1.7947265625000006,0,31,0.5782285,0.00032951036700978875
1383,44426,1.6322265624999996,0,29,0.577953,0.00022856025316286832
1384,44456,1.65478515625,0,30,0.5776680000000001,0.0005564534803852439
1385,44487,1.7784179687500004,0,31,0.5773735,0.0005995264509692788
1386,44522,2.1706054687500003,0,35,0.577041,0.00210498902015388
1387,44553,1.6732421874999996,0,31,0.5767465,0.00029314932180568576
1388,44586,2.0232421875,0,33,0.576433,0.0002804041432682425
1389,44616,1.7160156250000003,0,30,0.576148,0.0003841381403617561
1390,44648,1.6576171875,0,32,0.575844,0.0002904612338170409
1391,44680,1.8931640625000004,0,32,0.57554,0.0005646153585985303
1392,44710,1.7157226562499996,0,30,0.5752550000000001,0.0015334836207330227
1393,44742,1.9093750000000003,0,32,0.574951,0.0013067570980638266
1394,44774,1.9022460937499992,0,32,0.574647,0.0005467493901960552
1395,44821,3.026367187500001,0,47,0.5742005,0.0003198743797838688
1396,44857,2.2392578125,0,36,0.5738585,0.0010538820642977953
1397,44893,2.14267578125,0,36,0.5735165,0.0007937452755868435
1398,44925,1.8994140625,0,32,0.5732125,0.0016541837248951197
1399,44960,1.9285156249999997,0,35,0.5728800000000001,0.00015136114961933345
1400,44993,1.767871093750001,0,33,0.5725665,0.000332456489559263
1401,45023,1.6256835937499998,0,30,0.5722815,0.0008053577621467412
1402,45054,1.6572265625,0,31,0.571987,0.0009923081379383802
1403,45085,1.6179687500000006,0,31,0.5716925,0.0010371864773333073
1404,45122,2.123046875,0,37,0.571341,0.000379228382371366
1405,45155,1.9562500000000003,0,33,0.5710275,0.0005176308332011104
1406,45187,1.909082031250001,0,32,0.5707235,0.001410930184647441
1407,45217,1.6642578124999998,0,30,0.5704385000000001,0.0002720504126045853
1408,45251,1.9275390624999993,0,34,0.5701155,0.0007874363218434155
1409,45281,1.6537109374999992,0,30,0.5698305,0.00021860635024495423
1410,45312,1.7792968750000004,0,31,0.569536,0.0024251360446214676
1411,45343,1.6878906249999996,0,31,0.5692415,0.0004669932823162526
1412,45376,1.9862304687499996,0,33,0.5689280000000001,0.0003435418475419283
1413,45405,1.4935546874999996,0,29,0.5686525,0.0015190700069069862
1414,45438,2.0062500000000005,0,33,0.568339,0.00030565448105335236
1415,45471,2.01484375,0,33,0.5680255000000001,0.0005777800106443465
1416,45503,1.855371093750001,0,32,0.5677215,0.00026706853532232344
1417,45536,1.96884765625,0,33,0.567408,0.00045333284651860595
1418,45568,1.68603515625,0,32,0.567104,0.00036246783565729856
1419,45606,2.4816406250000003,0,38,0.566743,0.0005172389792278409
1420,45636,1.5901367187499997,0,30,0.566458,0.00035848896368406713
1421,45666,1.59326171875,0,30,0.566173,0.0003785998560488224
1422,45702,2.1000000000000005,0,36,0.565831,0.00020311908156145364
1423,45733,1.7812500000000004,0,31,0.5655365,0.00031545237288810313
1424,45763,1.6912109375000002,0,30,0.5652515,0.0013518881751224399
1425,45793,1.6355468750000002,0,30,0.5649665,0.0006755392532795668
1426,45826,2.0014648437499996,0,33,0.5646530000000001,0.0024469876661896706
1427,45857,1.8037109375,0,31,0.5643585,0.00035093360929749906
1428,45889,1.6862304687500003,0,32,0.5640545,0.0005146997282281518
1429,45920,1.6040039062500004,0,31,0.56376,0.0003131739213131368
1430,45953,1.9475585937499997,0,33,0.5634465,0.00040232547326013446
1431,45983,1.7058593749999997,0,30,0.5631615,0.0003059538430534303
1432,46025,2.7044921875,0,42,0.5627625,0.0009078505681827664
1433,46075,3.6177734375000004,0,50,0.5622875,0.0003466046182438731
1434,46105,1.72255859375,0,30,0.5620025,0.000749918632209301
1435,46135,1.5325195312500002,0,30,0.5617175000000001,0.0013789328513666987
1436,46170,1.9732421874999995,0,35,0.561385,0.0006740773096680641
1437,46201,1.7199218749999994,0,31,0.5610905,0.0008904995629563928
1438,46234,1.9729492187499988,0,33,0.5607770000000001,0.0004560866509564221
1439,46265,1.8144531250000004,0,31,0.5604825,0.0003788167086895555
1440,46298,1.7633789062500007,0,33,0.560169,0.0004261494323145598
1441,46330,1.6888671874999996,0,32,0.5598650000000001,0.0014261205215007067
1442,46376,3.0936523437500005,0,46,0.559428,0.0004961649538017809
1443,46407,1.6455078125000004,0,31,0.5591335000000001,0.00041326452628709376
1444,46438,1.75830078125,0,31,0.5588390000000001,0.00017018226208165288
1445,46482,2.8968749999999983,0,44,0.5584210000000001,0.0002762921212706715
1446,46516,2.11015625,0,34,0.558098,0.000307248265016824
1447,46547,1.7976562500000006,0,31,0.5578035,0.0006342902197502553
1448,46584,2.050878906250001,0,37,0.5574520000000001,0.0006995722651481628
1449,46615,1.8235351562500002,0,31,0.5571575,0.00040270001045428216
1450,46647,1.8401367187499997,0,32,0.5568535,0.0008766133105382323
1451,46684,2.1486328125000003,0,37,0.556502,0.0007852960843592882
1452,46723,2.45283203125,0,39,0.5561315,0.000871837604790926
1453,46773,3.5856445312500007,0,50,0.5556565,0.0003115063882432878
1454,46809,2.2353515624999996,0,36,0.5553144999999999,0.0013602570397779346
1455,46839,1.6952148437500005,0,30,0.5550295000000001,0.0008765638340264559
1456,46874,2.010937499999999,0,35,0.554697,0.0010353275574743748
1457,46912,2.3880859375000005,0,38,0.554336,0.0004156074719503522
1458,46944,1.6947265625,0,32,0.5540320000000001,0.0006600568885914981
1459,46994,3.1597656250000012,0,50,0.5535570000000001,0.00038421840872615576
1460,47033,2.3703125000000003,0,39,0.5531865,0.00023059264640323818
1461,47070,2.2938476562500005,0,37,0.552835,0.0020495313219726086
1462,47113,2.9375000000000004,0,43,0.5524265,0.00046589859994128346
1463,47163,3.5417968749999993,0,50,0.5519515,0.0006326808943413198
1464,47208,3.0828125,0,45,0.551524,0.00024711090372875333
1465,47238,1.5950195312500002,0,30,0.551239,0.0005731650744564831
1466,47268,1.6925781249999998,0,30,0.550954,0.00036763070966117084
1467,47301,1.8333007812499997,0,33,0.5506405000000001,0.0006562548805959523
1468,47334,1.9683593750000004,0,33,0.550327,0.00016724156739655882
1469,47365,1.82177734375,0,31,0.5500324999999999,0.0006118257879279554
1470,47396,1.8191406250000002,0,31,0.5497380000000001,0.0007259842241182923
1471,47429,1.7703125000000002,0,33,0.5494245,0.0016866064397618175
1472,47461,1.8851562499999996,0,32,0.5491205000000001,0.0007657773676328361
1473,47493,1.7537109375000002,0,32,0.5488165,0.0009929065126925707
1474,47522,1.583984375,0,29,0.5485410000000001,0.00031115859746932983
1475,47551,1.5703125,0,29,0.5482655000000001,0.0005100230919197202
1476,47583,1.79482421875,0,32,0.5479615,0.0004121272941119969
1477,47615,1.9258789062499995,0,32,0.5476575,0.001674409257248044
1478,47651,2.3072265625000004,0,36,0.5473155000000001,0.00041352128027938306
1479,47683,1.7696289062499995,0,32,0.5470115,0.0008742547943256795
1480,47733,3.231152343749999,0,50,0.5465365,0.0002724869700614363
1481,47768,2.1273437500000005,0,35,0.546204,0.00028544123051688075
1482,47802,1.9513671875000012,0,34,0.5458810000000001,0.00019784204778261483
1483,47835,1.9132812499999998,0,33,0.5455675,0.00010211541666649282
1484,47865,1.6221679687500004,0,30,0.5452825,0.00045456603402271867
1485,47910,3.0584960937500014,0,45,0.544855,0.009521282278001308
1486,47945,2.1191406250000004,0,35,0.5445225,0.00029134820215404034
1487,47977,1.6626953125,0,32,0.5442185,0.0014833657769486308
1488,48010,1.8342773437499997,0,33,0.543905,0.0007260565180331469
1489,48046,2.08759765625,0,36,0.543563,0.0007934545865282416
1490,48081,1.9765624999999996,0,35,0.5432305,0.0005200014566071332
1491,48151,5.414062500000003,0,70,0.5425655,0.00039528103661723435
1492,48185,1.8877929687500008,0,34,0.5422425,0.0012322511756792665
1493,48218,1.8333984375,0,33,0.5419290000000001,0.0004928918788209558
1494,48251,1.8078125000000003,0,33,0.5416155,0.0003641963703557849
1495,48283,1.909765625,0,32,0.5413115000000001,0.0012475941330194473
1496,48327,2.86552734375,0,44,0.5408935,0.0005184013862162828
1497,48364,2.377734375000001,0,37,0.5405420000000001,0.0003525579231791198
1498,48395,1.666015625,0,31,0.5402475,0.0005192401586100459
1499,48431,2.2248046875000003,0,36,0.5399054999999999,0.0007752341916784644
1500,48466,2.040039062500001,0,35,0.5395730000000001,0.00027081178268417716
1501,48499,1.8957031250000003,0,33,0.5392595,0.0011865755077451468
1502,48536,2.339355468750001,0,37,0.5389079999999999,0.0005021818797104061
1503,48569,2.0001953125,0,33,0.5385945000000001,0.0008778085466474295
1504,48604,2.17490234375,0,35,0.538262,0.0030309902504086494
1505,48643,2.43447265625,0,39,0.5378915,0.0008838413050398231
1506,48676,1.8697265625,0,33,0.537578,0.0006453429814428091
1507,48718,2.6602539062500004,0,42,0.5371790000000001,0.0015690543223172426
1508,48753,1.9592773437499988,0,35,0.5368465,0.000295976031338796
1509,48794,2.6846679687500012,0,41,0.536457,0.0005723078502342105
1510,48828,1.8988281249999996,0,34,0.5361340000000001,0.0011019648518413305
1511,48860,1.88583984375,0,32,0.53583,0.00041901663644239306
1512,48903,2.9330078124999996,0,43,0.5354215,0.00048822310054674745
1513,48936,1.9713867187500007,0,33,0.535108,0.0006637722835876048
1514,48970,2.073925781250001,0,34,0.5347850000000001,0.0005788839189335704
1515,49007,2.3564453124999996,0,37,0.5344335,0.0009107223013415933
1516,49039,1.84716796875,0,32,0.5341295,0.00076809071470052
1517,49076,2.3893554687500003,0,37,0.5337780000000001,0.0016986425034701824
1518,49113,2.396972656250001,0,37,0.5334265,0.0007879954064264894
1519,49144,1.6170898437500005,0,31,0.533132,0.0007745891343802214
1520,49179,2.1038085937499997,0,35,0.5327995000000001,0.0019570044241845608
1521,49211,1.86279296875,0,32,0.5324955,0.0005522234132513404
1522,49246,2.0276367187500006,0,35,0.5321629999999999,0.00042644637869670987
1523,49281,2.03837890625,0,35,0.5318305,0.0014058741508051753
1524,49312,1.7638671874999998,0,31,0.531536,0.0008205832564271986
1525,49346,1.9708007812500004,0,34,0.5312129999999999,0.0012288715224713087
1526,49381,2.1940429687499994,0,35,0.5308805,0.0005002912948839366
1527,49412,1.7874023437500002,0,31,0.530586,0.0007458074251189828
1528,49443,1.6383789062499998,0,31,0.5302915,0.0006144570652395487
1529,49478,2.1202148437500004,0,35,0.5299590000000001,0.00037101953057572246
1530,49514,2.041015625,0,36,0.529617,0.0005090996855869889
1531,49546,1.7943359375000005,0,32,0.529313,0.0015406825114041567
1532,49576,1.6230468750000004,0,30,0.529028,0.0005167658673599362
1533,49607,1.6899414062499996,0,31,0.5287335,0.0008227016078308225
1534,49641,1.9146484375000004,0,34,0.5284105,0.0007361030438914895
1535,49674,1.8851562499999988,0,33,0.528097,0.0005383726675063372
1536,49703,1.6339843750000003,0,29,0.5278214999999999,0.001119472086429596
1537,49736,1.9510742187499992,0,33,0.527508,0.00031477416632696986
1538,49770,2.1203125,0,34,0.527185,0.0004631777701433748
1539,49806,2.267480468749999,0,36,0.526843,0.00043023936450481415
1540,49836,1.6808593750000003,0,30,0.526558,0.0008662200416438282
